gard id,unii id,disease - chemical,disease - gene - chemical,disease-phenotype-gene-chemical,disease-subclass-disease-gene-chemical,disease-variant-gene-chemical,disease-causing_gene-gene-chemical,disease-gene-gene-chemical
1502,4M3C1913N6,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
1502,76LA80IG2G,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
1502,9P1872D4OL,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,483AU1Y5CZ,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,70ETD81LF0,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,PD5F4ZXD21,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,IE65P4OE02,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,TA269SD04T,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,7U1EE4V452,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,S88TT14065,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,7C17NQF03M,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,CUL9PN8ELJ,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,T2410KM04A,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8614,,FALSE,failed,failed,failed,failed,failed,failed
8614,,FALSE,failed,failed,failed,failed,failed,failed
8614,,FALSE,failed,failed,failed,failed,failed,failed
8614,,FALSE,failed,failed,failed,failed,failed,failed
8614,,FALSE,failed,failed,failed,failed,failed,failed
8614,,FALSE,failed,failed,failed,failed,failed,failed
8614,,FALSE,failed,failed,failed,failed,failed,failed
8614,,FALSE,failed,failed,failed,failed,failed,failed
8614,,FALSE,failed,failed,failed,failed,failed,failed
4878,L5IB4XLY36,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9344,B5TAN0L720,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9344,M9BYU8XDQ6,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9344,333YMY788E,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9344,P256HB60FF,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9344,U6E7R9OE4R,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9344,,FALSE,failed,failed,failed,failed,failed,failed
9344,,FALSE,failed,failed,failed,failed,failed,failed
9344,,FALSE,failed,failed,failed,failed,failed,failed
7444,7UB4J759TD,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4898,58784XQC3Y,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4898,82JB1524Q6,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4898,8MSY49469G,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4898,6YX1G1VY8K,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4898,IJ3FUK8MOF,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4898,,FALSE,failed,failed,failed,failed,failed,failed
4898,,FALSE,failed,failed,failed,failed,failed,failed
4898,,FALSE,failed,failed,failed,failed,failed,failed
4898,,FALSE,failed,failed,failed,failed,failed,failed
4898,ID0YZQ2TCP,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4912,2ZD004190S,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7674,6O86C0ZH33,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7674,,FALSE,failed,failed,failed,failed,failed,failed
10748,K76S41V71X,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10748,,FALSE,failed,failed,failed,failed,failed,failed
181,02DZ1HBF0M,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
181,5XB3671655,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
181,63WI9S8P1M,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
181,JN7W3M3OI7,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
181,BA9QH3P00T,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
181,,FALSE,failed,failed,failed,failed,failed,failed
181,,FALSE,failed,failed,failed,failed,failed,failed
181,,FALSE,failed,failed,failed,failed,failed,failed
7704,UG97LO5M8Y,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,V7I58RC5EJ,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,V7I58RC5EJ,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,ZP3QP1H44W,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,7J9Y28299R,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,M2HPV837HO,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,RO03J093CP,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,UHE660O07W,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,Z20OC92TDI,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,K16AIQ8CTM,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7704,,FALSE,failed,failed,failed,failed,failed,failed
7704,,FALSE,failed,failed,failed,failed,failed,failed
7704,,FALSE,failed,failed,failed,failed,failed,failed
7704,,FALSE,failed,failed,failed,failed,failed,failed
7704,950736UC77,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
12927,,FALSE,failed,failed,failed,failed,failed,failed
10940,T9O10FB50M,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10940,,FALSE,failed,failed,failed,failed,failed,failed
8403,51M993JIQ4,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
1076,,FALSE,failed,failed,failed,failed,failed,failed
10966,4RA0KN46E0,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9748,28Q8AG0PYL,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9748,HB76GLG27V,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9748,KTJCIKNF3F,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9748,67RHC0R671,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9748,W0122B976Y,FALSE,FALSE,failed,failed,FALSE,FALSE,FALSE
9748,,FALSE,failed,failed,failed,failed,failed,failed
9748,,FALSE,failed,failed,failed,failed,failed,failed
9748,,FALSE,failed,failed,failed,failed,failed,failed
9748,,FALSE,failed,failed,failed,failed,failed,failed
9748,,FALSE,failed,failed,failed,failed,failed,failed
9748,,FALSE,failed,failed,failed,failed,failed,failed
9748,,FALSE,failed,failed,failed,failed,failed,failed
7737,ML5FHL557A,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7737,,FALSE,failed,failed,failed,failed,failed,failed
7756,IK8S1P79MU,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7756,,FALSE,failed,failed,failed,failed,failed,failed
7760,AC71R787OV,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4607,DCG29J773G,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4607,DT0445S65M,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4607,,FALSE,failed,failed,failed,failed,failed,failed
4607,,FALSE,failed,failed,failed,failed,failed,failed
4607,L7CHH2B2J0,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
5206,4LU13X0I13,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10593,AJ7U77BR8I,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10593,,FALSE,failed,failed,failed,failed,failed,failed
9376,,FALSE,failed,failed,failed,failed,failed,failed
7805,3OHN4989XM,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7805,3OHN4989XM,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7805,142M471B3J,FALSE,TRUE,failed,FALSE,FALSE,FALSE,FALSE
7826,306ERL82IR,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7826,ZF3786Q2E8,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
4380,1EF190B6M7,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7837,5138Q19F1X,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7837,,FALSE,failed,failed,failed,failed,failed,failed
7837,,FALSE,failed,failed,failed,failed,failed,failed
7837,,FALSE,failed,failed,failed,failed,failed,failed
5474,J4THI5N7O2,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
5474,J4THI5N7O2,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
5494,3TTT9ZD93F,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9349,,FALSE,failed,failed,failed,failed,failed,failed
7872,2U46M95B5M,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7887,1M49V1PBPL,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7887,D7NM51C3GU,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7887,P7725I9V3Z,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7887,72YY86EA29,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7887,72YY86EA29,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8692,,FALSE,failed,failed,failed,failed,failed,failed
7893,HC3NX54582,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7893,FM5526K07A,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7895,,FALSE,failed,failed,failed,failed,failed,failed
7898,5VOM6GYJ0D,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
5758,60V9STC53F,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7904,22G38P19RL,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
5618,,FALSE,failed,failed,failed,failed,failed,failed
5618,,FALSE,failed,failed,failed,failed,failed,failed
7910,CU50CY5QP5,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7910,,FALSE,failed,failed,failed,failed,failed,failed
7918,D0L9J6I13I,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
,2P6O7CFW5K,failed,failed,failed,failed,failed,failed,failed
,N7T15V1FUY,failed,failed,failed,failed,failed,failed,failed
,N7T15V1FUY,failed,failed,failed,failed,failed,failed,failed
,XZA0KB1BDQ,failed,failed,failed,failed,failed,failed,failed
,1SCE5NG3E8,failed,failed,failed,failed,failed,failed,failed
,1068SXU525,failed,failed,failed,failed,failed,failed,failed
,1068SXU525,failed,failed,failed,failed,failed,failed,failed
,0E53J927NA,failed,failed,failed,failed,failed,failed,failed
,0285I2MVUA,failed,failed,failed,failed,failed,failed,failed
,058TS43PSM,failed,failed,failed,failed,failed,failed,failed
,086I9HO04E,failed,failed,failed,failed,failed,failed,failed
,09QCEV5481,failed,failed,failed,failed,failed,failed,failed
,0B7PYQ9YRT,failed,failed,failed,failed,failed,failed,failed
,0I8H2M0L7N,failed,failed,failed,failed,failed,failed,failed
,0T4IMT8S5Z,failed,failed,failed,failed,failed,failed,failed
,0YDK1H9L3A,failed,failed,failed,failed,failed,failed,failed
,12V8PA4WCH,failed,failed,failed,failed,failed,failed,failed
,1766MU795L,failed,failed,failed,failed,failed,failed,failed
,1766MU795L,failed,failed,failed,failed,failed,failed,failed
,17ZJN0Q4CJ,failed,failed,failed,failed,failed,failed,failed
,1CIV2UMO40,failed,failed,failed,failed,failed,failed,failed
,1F3X9DRV9X,failed,failed,failed,failed,failed,failed,failed
,1Q2P9TO9Q7,failed,failed,failed,failed,failed,failed,failed
,1W509710WF,failed,failed,failed,failed,failed,failed,failed
,1WPE73O1WV,failed,failed,failed,failed,failed,failed,failed
,1XQ871489P,failed,failed,failed,failed,failed,failed,failed
,1XQ871489P,failed,failed,failed,failed,failed,failed,failed
,1XQ871489P,failed,failed,failed,failed,failed,failed,failed
,1XQ871489P,failed,failed,failed,failed,failed,failed,failed
,1XQ871489P,failed,failed,failed,failed,failed,failed,failed
,2261HH611H,failed,failed,failed,failed,failed,failed,failed
,28RYY2IV3F,failed,failed,failed,failed,failed,failed,failed
,28RYY2IV3F,failed,failed,failed,failed,failed,failed,failed
,2BTA1O65BR,failed,failed,failed,failed,failed,failed,failed
,2C598205QX,failed,failed,failed,failed,failed,failed,failed
,2K3YP54BYU,failed,failed,failed,failed,failed,failed,failed
,2P6O7CFW5K,failed,failed,failed,failed,failed,failed,failed
,2P6O7CFW5K,failed,failed,failed,failed,failed,failed,failed
,2W150K0UUC,failed,failed,failed,failed,failed,failed,failed
,2W150K0UUC,failed,failed,failed,failed,failed,failed,failed
,2WTV10SIKH,failed,failed,failed,failed,failed,failed,failed
,317UBD60ML,failed,failed,failed,failed,failed,failed,failed
,38CTP01B4L,failed,failed,failed,failed,failed,failed,failed
,3CM03MUJ69,failed,failed,failed,failed,failed,failed,failed
,3DRR0X4728,failed,failed,failed,failed,failed,failed,failed
,3H3U766W84,failed,failed,failed,failed,failed,failed,failed
,3H3U766W84,failed,failed,failed,failed,failed,failed,failed
,3HX21A3SQF,failed,failed,failed,failed,failed,failed,failed
,3K6A6FJ98O,failed,failed,failed,failed,failed,failed,failed
,3LZY0X529Y,failed,failed,failed,failed,failed,failed,failed
,3LZY0X529Y,failed,failed,failed,failed,failed,failed,failed
,3OHN4989XM,failed,failed,failed,failed,failed,failed,failed
,3OHN4989XM,failed,failed,failed,failed,failed,failed,failed
,3UL4QIY642,failed,failed,failed,failed,failed,failed,failed
,3XKI17C2E2,failed,failed,failed,failed,failed,failed,failed
,40UB1H6Q6T,failed,failed,failed,failed,failed,failed,failed
,42EK42WHI5,failed,failed,failed,failed,failed,failed,failed
,441P620G3P,failed,failed,failed,failed,failed,failed,failed
,466G63QE7G,failed,failed,failed,failed,failed,failed,failed
,466G63QE7G,failed,failed,failed,failed,failed,failed,failed
,4I8MLM7L2H,failed,failed,failed,failed,failed,failed,failed
,4I8MLM7L2H,failed,failed,failed,failed,failed,failed,failed
,4RHY598T5U,failed,failed,failed,failed,failed,failed,failed
,4S0HBYW6QE,failed,failed,failed,failed,failed,failed,failed
,4S0HBYW6QE,failed,failed,failed,failed,failed,failed,failed
,4U7K5X4ANS,failed,failed,failed,failed,failed,failed,failed
,4X7K2681Y7,failed,failed,failed,failed,failed,failed,failed
,507FY6OL37,failed,failed,failed,failed,failed,failed,failed
,513P3772TA,failed,failed,failed,failed,failed,failed,failed
,53T7IN77LC,failed,failed,failed,failed,failed,failed,failed
,56DL1J49LR,failed,failed,failed,failed,failed,failed,failed
,56DL1J49LR,failed,failed,failed,failed,failed,failed,failed
,58784XQC3Y,failed,failed,failed,failed,failed,failed,failed
,5970HH9923,failed,failed,failed,failed,failed,failed,failed
,5B307S63B2,failed,failed,failed,failed,failed,failed,failed
,5B307S63B2,failed,failed,failed,failed,failed,failed,failed
,5B307S63B2,failed,failed,failed,failed,failed,failed,failed
,5EJO0RJF9O,failed,failed,failed,failed,failed,failed,failed
,5EKN6H63OA,failed,failed,failed,failed,failed,failed,failed
,5KV86114PT,failed,failed,failed,failed,failed,failed,failed
,5X1J3190JI,failed,failed,failed,failed,failed,failed,failed
,5YSY733NA3,failed,failed,failed,failed,failed,failed,failed
,606VTF676Y,failed,failed,failed,failed,failed,failed,failed
,62UXS86T64,failed,failed,failed,failed,failed,failed,failed
,64CW205BDD,failed,failed,failed,failed,failed,failed,failed
,67B255SI5F,failed,failed,failed,failed,failed,failed,failed
,6BK9OEG8CC,failed,failed,failed,failed,failed,failed,failed
,6FGG71NJ3Y,failed,failed,failed,failed,failed,failed,failed
,6J2WVD66KR,failed,failed,failed,failed,failed,failed,failed
,6O85FK9I0X,failed,failed,failed,failed,failed,failed,failed
,6O85FK9I0X,failed,failed,failed,failed,failed,failed,failed
,6O85FK9I0X,failed,failed,failed,failed,failed,failed,failed
,6O85FK9I0X,failed,failed,failed,failed,failed,failed,failed
,6O85FK9I0X,failed,failed,failed,failed,failed,failed,failed
,6P92858988,failed,failed,failed,failed,failed,failed,failed
,6PHSP9EORV,failed,failed,failed,failed,failed,failed,failed
,6PHSP9EORV,failed,failed,failed,failed,failed,failed,failed
,6PHSP9EORV,failed,failed,failed,failed,failed,failed,failed
,6X58GJ0RMS,failed,failed,failed,failed,failed,failed,failed
,708TLB8J3Y,failed,failed,failed,failed,failed,failed,failed
,70QU352PWM,failed,failed,failed,failed,failed,failed,failed
,71596A9R13,failed,failed,failed,failed,failed,failed,failed
,7C00L34NB9,failed,failed,failed,failed,failed,failed,failed
,7CKZ1Y8K70,failed,failed,failed,failed,failed,failed,failed
,7K28NB895L,failed,failed,failed,failed,failed,failed,failed
,7P258240O5,failed,failed,failed,failed,failed,failed,failed
,7TTT61784C,failed,failed,failed,failed,failed,failed,failed
,826P1VAG3U,failed,failed,failed,failed,failed,failed,failed
,83481Y1YCX,failed,failed,failed,failed,failed,failed,failed
,87GWG91S09,failed,failed,failed,failed,failed,failed,failed
,87GWG91S09,failed,failed,failed,failed,failed,failed,failed
,87GWG91S09,failed,failed,failed,failed,failed,failed,failed
,8E05T07Z6W,failed,failed,failed,failed,failed,failed,failed
,8HSP55450P,failed,failed,failed,failed,failed,failed,failed
,8I5L034D55,failed,failed,failed,failed,failed,failed,failed
,8MSY49469G,failed,failed,failed,failed,failed,failed,failed
,8V66F27X44,failed,failed,failed,failed,failed,failed,failed
,9078K3MO9U,failed,failed,failed,failed,failed,failed,failed
,934QHK1OOK,failed,failed,failed,failed,failed,failed,failed
,94855LQZ8D,failed,failed,failed,failed,failed,failed,failed
,96IIP39ODH,failed,failed,failed,failed,failed,failed,failed
,99B5ZR9276,failed,failed,failed,failed,failed,failed,failed
,9B8NWP8K91,failed,failed,failed,failed,failed,failed,failed
,9DV8VO33JX,failed,failed,failed,failed,failed,failed,failed
,9DV8VO33JX,failed,failed,failed,failed,failed,failed,failed
,9M5069B3F8,failed,failed,failed,failed,failed,failed,failed
,9VHD7J6363,failed,failed,failed,failed,failed,failed,failed
,9W5677JKDA,failed,failed,failed,failed,failed,failed,failed
,9W5677JKDA,failed,failed,failed,failed,failed,failed,failed
,9W5677JKDA,failed,failed,failed,failed,failed,failed,failed
,9W5677JKDA,failed,failed,failed,failed,failed,failed,failed
,A5O6P1UL4I,failed,failed,failed,failed,failed,failed,failed
,A718CYC1N0,failed,failed,failed,failed,failed,failed,failed
,A98MYD1EUX,failed,failed,failed,failed,failed,failed,failed
,ABF7OG3FA3,failed,failed,failed,failed,failed,failed,failed
,ACF4F9H44I,failed,failed,failed,failed,failed,failed,failed
,AV9K9X720D,failed,failed,failed,failed,failed,failed,failed
,AW4QOD73S3,failed,failed,failed,failed,failed,failed,failed
,AX9P92T7JZ,failed,failed,failed,failed,failed,failed,failed
,AX9P92T7JZ,failed,failed,failed,failed,failed,failed,failed
,AY606CN05O,failed,failed,failed,failed,failed,failed,failed
,AY606CN05O,failed,failed,failed,failed,failed,failed,failed
,B96UX1DDKS,failed,failed,failed,failed,failed,failed,failed
,BHB013S3MO,failed,failed,failed,failed,failed,failed,failed
,BJM92K3NGH,failed,failed,failed,failed,failed,failed,failed
,BLP1XA3FZA,failed,failed,failed,failed,failed,failed,failed
,BLP1XA3FZA,failed,failed,failed,failed,failed,failed,failed
,C1LJO185Q9,failed,failed,failed,failed,failed,failed,failed
,C79B5A73C4,failed,failed,failed,failed,failed,failed,failed
,D7NM51C3GU,failed,failed,failed,failed,failed,failed,failed
,DA9G065962,failed,failed,failed,failed,failed,failed,failed
,E39B3691TD,failed,failed,failed,failed,failed,failed,failed
,EC1O2FB9FV,failed,failed,failed,failed,failed,failed,failed
,EW91FWW4HC,failed,failed,failed,failed,failed,failed,failed
,F5I3T42BXC,failed,failed,failed,failed,failed,failed,failed
,F7BD3Z4X8L,failed,failed,failed,failed,failed,failed,failed
,FA9BPX1T6V,failed,failed,failed,failed,failed,failed,failed
,FD57A79R4P,failed,failed,failed,failed,failed,failed,failed
,FD57A79R4P,failed,failed,failed,failed,failed,failed,failed
,FDH1SMY691,failed,failed,failed,failed,failed,failed,failed
,FLV771E8ZV,failed,failed,failed,failed,failed,failed,failed
,G013B5478J,failed,failed,failed,failed,failed,failed,failed
,H1WK901OA6,failed,failed,failed,failed,failed,failed,failed
,H1WK901OA6,failed,failed,failed,failed,failed,failed,failed
,HT6C49L0ZP,failed,failed,failed,failed,failed,failed,failed
,I02418V13W,failed,failed,failed,failed,failed,failed,failed
,I17GWP65CE,failed,failed,failed,failed,failed,failed,failed
,I5X6L61HUT,failed,failed,failed,failed,failed,failed,failed
,I8C3R768IZ,failed,failed,failed,failed,failed,failed,failed
,IK88NC17OD,failed,failed,failed,failed,failed,failed,failed
,J64RI4D29U,failed,failed,failed,failed,failed,failed,failed
,J97339NR3V,failed,failed,failed,failed,failed,failed,failed
,JDD15DX7JF,failed,failed,failed,failed,failed,failed,failed
,JM8C1SFX0U,failed,failed,failed,failed,failed,failed,failed
,JMQ083TR6W,failed,failed,failed,failed,failed,failed,failed
,JTZ51LIXN4,failed,failed,failed,failed,failed,failed,failed
,K76S41V71X,failed,failed,failed,failed,failed,failed,failed
,K824X25AYA,failed,failed,failed,failed,failed,failed,failed
,KCN37L7EIH,failed,failed,failed,failed,failed,failed,failed
,KJ401H4834,failed,failed,failed,failed,failed,failed,failed
,L22772Z9CP,failed,failed,failed,failed,failed,failed,failed
,L9TIM50J8N,failed,failed,failed,failed,failed,failed,failed
,LD6B6TT8Q5,failed,failed,failed,failed,failed,failed,failed
,LJ2P1SIK8Y,failed,failed,failed,failed,failed,failed,failed
,LSW4H01241,failed,failed,failed,failed,failed,failed,failed
,LW4108Q0BV,failed,failed,failed,failed,failed,failed,failed
,LY583605Y8,failed,failed,failed,failed,failed,failed,failed
,LY583605Y8,failed,failed,failed,failed,failed,failed,failed
,M0Q7802G2B,failed,failed,failed,failed,failed,failed,failed
,M0Q7802G2B,failed,failed,failed,failed,failed,failed,failed
,M312JJ6Z32,failed,failed,failed,failed,failed,failed,failed
,M312JJ6Z32,failed,failed,failed,failed,failed,failed,failed
,M9NL0C577Y,failed,failed,failed,failed,failed,failed,failed
,N0JZU0WGU5,failed,failed,failed,failed,failed,failed,failed
,N1429130KR,failed,failed,failed,failed,failed,failed,failed
,N4JTA67V3O,failed,failed,failed,failed,failed,failed,failed
,N7T15V1FUY,failed,failed,failed,failed,failed,failed,failed
,N7T15V1FUY,failed,failed,failed,failed,failed,failed,failed
,N9LP5QC07K,failed,failed,failed,failed,failed,failed,failed
,NF0BX95A31,failed,failed,failed,failed,failed,failed,failed
,O4BT6C02M2,failed,failed,failed,failed,failed,failed,failed
,O4BT6C02M2,failed,failed,failed,failed,failed,failed,failed
,O880NM097T,failed,failed,failed,failed,failed,failed,failed
,O880NM097T,failed,failed,failed,failed,failed,failed,failed
,O880NM097T,failed,failed,failed,failed,failed,failed,failed
,OD5Q0L447W,failed,failed,failed,failed,failed,failed,failed
,OGN7X90BT8,failed,failed,failed,failed,failed,failed,failed
,OVF025LA77,failed,failed,failed,failed,failed,failed,failed
,P5DKZ70636,failed,failed,failed,failed,failed,failed,failed
,PH8V5N670E,failed,failed,failed,failed,failed,failed,failed
,PHA4727WTP,failed,failed,failed,failed,failed,failed,failed
,PKT9732S5K,failed,failed,failed,failed,failed,failed,failed
,Q34CI1V0J6,failed,failed,failed,failed,failed,failed,failed
,Q34CI1V0J6,failed,failed,failed,failed,failed,failed,failed
,QA3Y8EZG57,failed,failed,failed,failed,failed,failed,failed
,QDG62BO0C2,failed,failed,failed,failed,failed,failed,failed
,QFO4NOX87K,failed,failed,failed,failed,failed,failed,failed
,QK4ZBS4FPO,failed,failed,failed,failed,failed,failed,failed
,QQS4J85K6Y,failed,failed,failed,failed,failed,failed,failed
,R048696O9L,failed,failed,failed,failed,failed,failed,failed
,R048696O9L,failed,failed,failed,failed,failed,failed,failed
,R048696O9L,failed,failed,failed,failed,failed,failed,failed
,R048696O9L,failed,failed,failed,failed,failed,failed,failed
,R048696O9L,failed,failed,failed,failed,failed,failed,failed
,R048696O9L,failed,failed,failed,failed,failed,failed,failed
,R3I80TLN7S,failed,failed,failed,failed,failed,failed,failed
,R6VT8U5372,failed,failed,failed,failed,failed,failed,failed
,REU6L9A46J,failed,failed,failed,failed,failed,failed,failed
,RGO812Q0C8,failed,failed,failed,failed,failed,failed,failed
,RLN2GTG4YS,failed,failed,failed,failed,failed,failed,failed
,RPQ57D8S72,failed,failed,failed,failed,failed,failed,failed
,RR725D715M,failed,failed,failed,failed,failed,failed,failed
,S95RZH8AMH,failed,failed,failed,failed,failed,failed,failed
,SDM3M518PJ,failed,failed,failed,failed,failed,failed,failed
,SHA6U5FJZL,failed,failed,failed,failed,failed,failed,failed
,T5Y7NB5M2U,failed,failed,failed,failed,failed,failed,failed
,TE53TU0WSQ,failed,failed,failed,failed,failed,failed,failed
,TG87FSR590,failed,failed,failed,failed,failed,failed,failed
,TKG3I66TVE,failed,failed,failed,failed,failed,failed,failed
,TT3345YXVR,failed,failed,failed,failed,failed,failed,failed
,TTU6QSK1G5,failed,failed,failed,failed,failed,failed,failed
,U00J02UY29,failed,failed,failed,failed,failed,failed,failed
,U14A832J8D,failed,failed,failed,failed,failed,failed,failed
,U194AS08HZ,failed,failed,failed,failed,failed,failed,failed
,U5JDO2770Z,failed,failed,failed,failed,failed,failed,failed
,UT9O7QSO74,failed,failed,failed,failed,failed,failed,failed
,UXP39EQ477,failed,failed,failed,failed,failed,failed,failed
,UYB6UOF69L,failed,failed,failed,failed,failed,failed,failed
,UYB6UOF69L,failed,failed,failed,failed,failed,failed,failed
,VC2W18DGKR,failed,failed,failed,failed,failed,failed,failed
,W1XX32SQN1,failed,failed,failed,failed,failed,failed,failed
,W248Y1AKOR,failed,failed,failed,failed,failed,failed,failed
,W7A9174XQL,failed,failed,failed,failed,failed,failed,failed
,WI638GUS96,failed,failed,failed,failed,failed,failed,failed
,X88TTO174Z,failed,failed,failed,failed,failed,failed,failed
,XKM99SPB5I,failed,failed,failed,failed,failed,failed,failed
,XKM99SPB5I,failed,failed,failed,failed,failed,failed,failed
,Y151F1Q61I,failed,failed,failed,failed,failed,failed,failed
,YLU32D0DNV,failed,failed,failed,failed,failed,failed,failed
,YZ647Y5GC9,failed,failed,failed,failed,failed,failed,failed
,Z2ME8F52QL,failed,failed,failed,failed,failed,failed,failed
,Z4HZ70S62Q,failed,failed,failed,failed,failed,failed,failed
,Z4HZ70S62Q,failed,failed,failed,failed,failed,failed,failed
,Z8R4A37V9Q,failed,failed,failed,failed,failed,failed,failed
,08W354EC17,failed,failed,failed,failed,failed,failed,failed
,2KT4YN1DP7,failed,failed,failed,failed,failed,failed,failed
,6O85FK9I0X,failed,failed,failed,failed,failed,failed,failed
,6PJC3KPK6S,failed,failed,failed,failed,failed,failed,failed
,76IC00YRVR,failed,failed,failed,failed,failed,failed,failed
,7T9IJ84C42,failed,failed,failed,failed,failed,failed,failed
,8OKQ9NS8MO,failed,failed,failed,failed,failed,failed,failed
,934QHK1OOK,failed,failed,failed,failed,failed,failed,failed
,934QHK1OOK,failed,failed,failed,failed,failed,failed,failed
,9403SIO2S8,failed,failed,failed,failed,failed,failed,failed
,A1O9D5VN5D,failed,failed,failed,failed,failed,failed,failed
,A2Y8E9P363,failed,failed,failed,failed,failed,failed,failed
,B2K5L1L8S9,failed,failed,failed,failed,failed,failed,failed
,EVH7O0422T,failed,failed,failed,failed,failed,failed,failed
